experiment_name,measurement_id,time_s,power_watts
router_livebench-da_20260615_090829,1,0.0,27.71
router_livebench-da_20260615_090829,1,0.1,30.09
router_livebench-da_20260615_090829,1,0.2,30.09
router_livebench-da_20260615_090829,1,0.3,30.09
router_livebench-da_20260615_090829,1,0.4,30.09
router_livebench-da_20260615_090829,1,0.5,30.09
router_livebench-da_20260615_090829,1,0.6,34.73
router_livebench-da_20260615_090829,1,0.7,34.73
router_livebench-da_20260615_090829,1,0.8,34.73
router_livebench-da_20260615_090829,1,0.9,34.73
router_livebench-da_20260615_090829,1,1.0,34.73
router_livebench-da_20260615_090829,1,1.1,34.73
router_livebench-da_20260615_090829,1,1.2,34.73
router_livebench-da_20260615_090829,1,1.3,34.73
router_livebench-da_20260615_090829,1,1.4,34.73
router_livebench-da_20260615_090829,1,1.5,28.07
router_livebench-da_20260615_090829,1,1.6,28.07
router_livebench-da_20260615_090829,1,1.7,28.07
router_livebench-da_20260615_090829,1,1.8,28.07
router_livebench-da_20260615_090829,1,1.9,28.07
router_livebench-da_20260615_090829,1,2.0,28.07
router_livebench-da_20260615_090829,1,2.1,28.07
router_livebench-da_20260615_090829,1,2.2,28.07
router_livebench-da_20260615_090829,1,2.3,28.07
router_livebench-da_20260615_090829,1,2.4,27.0
router_livebench-da_20260615_090829,1,2.5,27.0
router_livebench-da_20260615_090829,1,2.6,27.0
router_livebench-da_20260615_090829,1,2.7,27.0
router_livebench-da_20260615_090829,1,2.8,27.0
router_livebench-da_20260615_090829,1,2.9,27.0
router_livebench-da_20260615_090829,1,3.0,27.0
router_livebench-da_20260615_090829,1,3.1,27.0
router_livebench-da_20260615_090829,1,3.2,27.0
router_livebench-da_20260615_090829,1,3.3,26.7
router_livebench-da_20260615_090829,1,3.4,26.7
router_livebench-da_20260615_090829,1,3.5,26.7
router_livebench-da_20260615_090829,1,3.6,26.7
router_livebench-da_20260615_090829,1,3.7,26.7
router_livebench-da_20260615_090829,1,3.8,26.7
router_livebench-da_20260615_090829,1,3.9,26.7
router_livebench-da_20260615_090829,1,4.0,26.7
router_livebench-da_20260615_090829,1,4.1,26.7
router_livebench-da_20260615_090829,1,4.2,26.7
router_livebench-da_20260615_090829,1,4.3,26.74
