experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.0,117.2
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.1,117.2
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.2,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.3,116.9
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.4,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.5,117.01
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.6,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.7,116.9
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.8,117.2
single_qwen3.5-9b_bigcodebench_20260518_001755,1,0.9,116.9
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.0,117.01
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.1,116.79
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.2,116.9
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.3,117.01
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.4,117.11
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.5,117.11
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.6,117.11
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.7,117.2
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.8,117.19
single_qwen3.5-9b_bigcodebench_20260518_001755,1,1.9,116.89
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.0,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.1,116.96
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.2,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.3,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.4,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.5,117.07
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.6,117.08
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.7,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.8,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,2.9,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.0,116.96
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.1,116.9
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.2,117.07
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.3,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.4,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.5,117.08
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.6,117.08
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.7,117.07
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.8,116.88
single_qwen3.5-9b_bigcodebench_20260518_001755,1,3.9,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.0,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.1,117.18
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.2,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.3,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.4,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.5,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.6,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.7,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.8,116.96
single_qwen3.5-9b_bigcodebench_20260518_001755,1,4.9,116.82
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.0,117.08
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.1,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.2,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.3,117.08
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.4,116.96
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.5,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.6,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.7,117.02
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.8,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,5.9,116.87
single_qwen3.5-9b_bigcodebench_20260518_001755,1,6.0,116.98
single_qwen3.5-9b_bigcodebench_20260518_001755,1,6.1,116.97
single_qwen3.5-9b_bigcodebench_20260518_001755,1,6.2,117.18
single_qwen3.5-9b_bigcodebench_20260518_001755,1,6.3,117.09
single_qwen3.5-9b_bigcodebench_20260518_001755,1,6.4,116.87
