experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.0,117.78
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.1,117.97
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.2,117.97
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.3,117.78
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.4,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.5,117.87
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.6,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.7,117.79
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.8,117.68
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,0.9,117.79
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.0,117.79
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.1,117.69
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.2,117.79
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.3,117.78
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.4,117.98
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.5,117.79
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.6,117.87
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.7,117.87
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.8,117.89
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,1.9,117.87
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.0,117.78
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.1,117.97
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.2,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.3,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.4,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.5,117.85
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.6,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.7,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.8,117.85
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,2.9,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.0,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.1,117.66
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.2,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.3,117.66
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.4,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.5,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.6,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.7,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.8,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,3.9,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.0,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.1,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.2,117.85
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.3,117.66
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.4,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.5,118.06
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.6,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.7,117.66
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.8,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,4.9,117.85
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.0,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.1,117.74
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.2,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.3,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.4,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.5,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.6,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.7,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.8,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,5.9,117.75
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.0,117.66
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.1,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.2,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.3,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.4,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.5,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.6,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.7,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.8,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,6.9,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.0,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.1,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.2,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.3,117.86
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.4,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.5,117.85
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.6,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.7,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.8,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,7.9,117.76
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,8.0,117.65
single_qwen3.5-35b-moe_bigcodebench_20260531_194853,1,8.1,117.75
