experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.0,121.22
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.1,121.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.2,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.3,121.25
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.4,121.34
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.5,121.22
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.6,121.21
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.7,121.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.8,121.25
single_qwen3.5-4b_livebench-da_20260524_053902,1,0.9,121.32
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.0,121.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.1,121.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.2,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.3,121.32
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.4,121.04
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.5,121.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.6,121.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.7,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.8,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,1.9,121.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.0,121.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.1,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.2,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.3,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.4,121.11
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.5,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.6,121.13
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.7,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.8,121.21
single_qwen3.5-4b_livebench-da_20260524_053902,1,2.9,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.0,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.1,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.2,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.3,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.4,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.5,121.11
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.6,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.7,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.8,121.11
single_qwen3.5-4b_livebench-da_20260524_053902,1,3.9,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.0,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.1,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.2,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.3,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.4,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.5,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.6,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.7,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.8,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,4.9,120.91
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.0,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.1,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.2,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.3,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.4,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.5,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.6,121.03
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.7,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.8,121.0
single_qwen3.5-4b_livebench-da_20260524_053902,1,5.9,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.0,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.1,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.2,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.3,121.0
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.4,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.5,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.6,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.7,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.8,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,6.9,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.0,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.1,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.2,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.3,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.4,121.12
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.5,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.6,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.7,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.8,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,7.9,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.0,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.1,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.2,121.02
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.3,120.74
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.4,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.5,120.86
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.6,120.86
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.7,120.74
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.8,121.03
single_qwen3.5-4b_livebench-da_20260524_053902,1,8.9,120.86
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.0,120.96
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.1,121.04
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.2,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.3,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.4,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.5,120.93
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.6,120.83
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.7,120.77
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.8,120.76
single_qwen3.5-4b_livebench-da_20260524_053902,1,9.9,120.74
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.0,120.74
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.1,120.77
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.2,120.77
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.3,120.83
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.4,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.5,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.6,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.7,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.8,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,10.9,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.0,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.1,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.2,120.92
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.3,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.4,120.74
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.5,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.6,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.7,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.8,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,11.9,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.0,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.1,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.2,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.3,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.4,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.5,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.6,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.7,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.8,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,12.9,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.0,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.1,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.2,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.3,120.82
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.4,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.5,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.6,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.7,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.8,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,13.9,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.0,120.72
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.1,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.2,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.3,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.4,120.65
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.5,120.56
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.6,120.65
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.7,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.8,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,14.9,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.0,120.61
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.1,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.2,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.3,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.4,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.5,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.6,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.7,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.8,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,15.9,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.0,120.62
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.1,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.2,120.64
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.3,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.4,120.34
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.5,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.6,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.7,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.8,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,16.9,120.34
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.0,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.1,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.2,120.63
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.3,120.32
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.4,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.5,120.32
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.6,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.7,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.8,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,17.9,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.0,120.44
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.1,120.43
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.2,120.32
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.3,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.4,120.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.5,120.33
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.6,120.25
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.7,120.53
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.8,120.34
single_qwen3.5-4b_livebench-da_20260524_053902,1,18.9,120.34
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.0,120.33
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.1,120.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.2,120.24
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.3,120.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.4,120.33
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.5,120.14
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.6,120.33
single_qwen3.5-4b_livebench-da_20260524_053902,1,19.7,120.33
