experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.0,116.78
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.1,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.2,116.98
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.3,116.89
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.4,116.89
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.5,116.84
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.6,116.96
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.7,116.78
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.8,116.78
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,0.9,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.0,116.75
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.1,116.78
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.2,116.75
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.3,116.87
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.4,116.86
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.5,116.96
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.6,116.87
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.7,116.87
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.8,116.87
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,1.9,116.97
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.0,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.1,116.87
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.2,116.96
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.3,116.85
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.4,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.5,116.86
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.6,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.7,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.8,116.76
single_qwen3.5-4b_mmlu-pro_20260605_123907,1,2.9,116.85
